PORT_TYPE,EVSE_ZIP,SESSION_START_DATE,SESSION_START_TIME,SESSION_LENGTH,ENERGY,SUBLAP,LAT,LON
2,7,12/29/13,4:32,2.22737,1.578756839,LAP2,41.197179,-80.218578
2,8,12/10/13,9:58,1.09118,1.598665647,LAP2,41.122195,-80.597651
1,6,12/12/13,17:56,6.867794,2.8794174,LAP2,41.088805,-80.651918
3,4,12/21/13,6:55,9.371671,2.540000994,LAP1,41.237692,-80.129426
1,12,12/13/13,9:35,5.931924,1.976390156,LAP2,40.666304,-80.69382
2,8,12/14/13,5:46,8.273125,2.426894831,LAP2,41.122195,-80.597651
1,4,12/29/13,7:37,4.601409,1.611310163,LAP1,41.237692,-80.129426
3,1,12/4/13,17:42,3.595282,2.147320983,LAP1,40.759591,-80.892775
3,11,12/28/13,13:24,5.742539,1.788978718,LAP2,40.782878,-80.527821
1,12,12/24/13,6:53,3.349997,2.254127037,LAP2,40.666304,-80.69382
2,12,12/27/13,15:48,6.615929,1.364274864,LAP2,40.666304,-80.69382
3,4,12/26/13,21:36,9.614493,3.842129744,LAP1,41.237692,-80.129426
1,12,12/22/13,22:54,8.466697,3.13030145,LAP2,40.666304,-80.69382
2,2,12/2/13,1:37,3.250188,2.273291583,LAP1,40.476938,-80.381297
2,11,12/28/13,5:20,2.232194,1.212735223,LAP2,40.782878,-80.527821
1,5,12/11/13,1:40,10.945532,2.835183307,LAP1,40.932256,-80.388139
1,10,12/5/13,11:50,0.080732,1.289358885,LAP2,40.940856,-80.902297
2,10,12/4/13,22:47,4.499616,0.932754748,LAP2,40.940856,-80.902297
2,6,12/23/13,7:53,3.871582,1.524498849,LAP2,41.088805,-80.651918
1,5,12/19/13,2:18,3.895682,2.520767188,LAP1,40.932256,-80.388139
2,11,12/13/13,13:03,6.144593,2.132891749,LAP2,40.782878,-80.527821
3,12,12/2/13,16:54,10.679065,3.687047404,LAP2,40.666304,-80.69382
2,6,12/4/13,12:49,0.186402,1.74318075,LAP2,41.088805,-80.651918
2,11,12/6/13,20:42,2.531689,1.82284871,LAP2,40.782878,-80.527821
2,6,12/5/13,23:28,6.356835,2.696176389,LAP2,41.088805,-80.651918
3,12,12/11/13,10:18,9.750615,2.702026335,LAP2,40.666304,-80.69382
1,8,12/17/13,16:12,7.851362,2.011805097,LAP2,41.122195,-80.597651
2,14,12/3/13,12:59,10.25798,3.382969001,LAP2,41.141569,-80.833456
1,2,12/3/13,13:09,6.673298,2.43394939,LAP1,40.476938,-80.381297
1,7,12/11/13,23:05,2.376358,1.115028964,LAP2,41.197179,-80.218578
2,12,12/24/13,16:18,4.339919,2.784656721,LAP2,40.666304,-80.69382
2,14,12/18/13,23:45,8.980283,2.670320793,LAP2,41.141569,-80.833456
3,2,12/12/13,17:23,0.775573,1.079399394,LAP1,40.476938,-80.381297
2,4,12/5/13,17:00,3.8738,1.581282704,LAP1,41.237692,-80.129426
2,11,12/21/13,1:06,0.319315,1.194509458,LAP2,40.782878,-80.527821
3,3,12/2/13,8:54,1.455381,2.287268864,LAP1,40.82405,-80.70807
3,4,12/10/13,4:32,1.262056,0.406760411,LAP1,41.237692,-80.129426
3,4,12/10/13,20:15,0.879181,0.599311287,LAP1,41.237692,-80.129426
3,2,12/14/13,4:44,9.479655,2.563144078,LAP1,40.476938,-80.381297
1,12,12/2/13,16:53,3.88436,1.350687239,LAP2,40.666304,-80.69382
2,10,12/13/13,16:52,0.20919,1.493013664,LAP2,40.940856,-80.902297
3,7,12/7/13,4:31,5.108215,1.804706835,LAP2,41.197179,-80.218578
2,14,12/3/13,6:36,9.639533,2.260016605,LAP2,41.141569,-80.833456
2,8,12/11/13,9:42,1.575503,1.153922189,LAP2,41.122195,-80.597651
3,4,12/28/13,13:31,7.776755,1.737327557,LAP1,41.237692,-80.129426
2,10,12/14/13,8:57,2.189882,0.480989579,LAP2,40.940856,-80.902297
2,8,12/13/13,23:10,7.135245,2.042797999,LAP2,41.122195,-80.597651
2,9,12/28/13,2:02,2.192209,0.484663406,LAP2,40.605104,-80.061551
1,7,12/15/13,1:50,1.223381,1.565810355,LAP2,41.197179,-80.218578
2,2,12/12/13,14:07,9.936773,3.761157497,LAP1,40.476938,-80.381297
1,7,12/17/13,22:37,5.300543,2.785295761,LAP2,41.197179,-80.218578
3,12,12/26/13,11:30,2.94532,0.993409165,LAP2,40.666304,-80.69382
3,10,12/16/13,22:18,0.767356,1.463541793,LAP2,40.940856,-80.902297
3,11,12/8/13,20:16,0.826787,1.227046916,LAP2,40.782878,-80.527821
3,5,12/30/13,16:35,4.705062,1.970117775,LAP1,40.932256,-80.388139
1,2,12/14/13,19:01,7.648596,3.183952001,LAP1,40.476938,-80.381297
1,13,12/3/13,10:03,3.975938,0.998027707,LAP2,40.697587,-80.44851
3,14,12/7/13,4:08,4.648911,1.379602892,LAP2,41.141569,-80.833456
1,14,12/23/13,11:03,10.493519,3.521636164,LAP2,41.141569,-80.833456
2,7,12/15/13,16:35,4.764443,1.261408301,LAP2,41.197179,-80.218578
1,14,12/7/13,21:15,0.608637,1.870386951,LAP2,41.141569,-80.833456
1,6,12/23/13,10:26,5.667387,1.381238934,LAP2,41.088805,-80.651918
2,11,12/6/13,15:45,8.770048,3.105952427,LAP2,40.782878,-80.527821
2,3,12/20/13,10:41,3.449323,0.932678567,LAP1,40.82405,-80.70807
1,9,12/15/13,17:27,4.099584,1.415118829,LAP2,40.605104,-80.061551
2,1,12/8/13,8:29,4.341742,1.26040755,LAP1,40.759591,-80.892775
3,11,12/10/13,13:22,6.965646,2.27584165,LAP2,40.782878,-80.527821
3,1,12/2/13,17:47,7.861497,2.465046674,LAP1,40.759591,-80.892775
3,13,12/22/13,6:58,4.405488,1.841460992,LAP2,40.697587,-80.44851
1,4,12/5/13,20:30,3.346492,1.506570688,LAP1,41.237692,-80.129426
3,13,12/17/13,20:25,4.839568,1.187075287,LAP2,40.697587,-80.44851
2,9,12/10/13,1:02,6.132968,1.685610017,LAP2,40.605104,-80.061551
1,8,12/14/13,17:43,0.434263,1.917024833,LAP2,41.122195,-80.597651
3,8,12/20/13,21:55,9.761901,2.298938119,LAP2,41.122195,-80.597651
1,12,12/15/13,5:20,6.990715,2.669206694,LAP2,40.666304,-80.69382
1,5,12/30/13,6:39,12.885676,4.539568081,LAP1,40.932256,-80.388139
2,9,12/26/13,16:12,6.911185,1.819885347,LAP2,40.605104,-80.061551
3,1,12/4/13,21:44,4.689526,2.485305198,LAP1,40.759591,-80.892775
1,10,12/30/13,17:54,14.250424,3.927619509,LAP2,40.940856,-80.902297
3,9,12/26/13,15:07,5.248885,3.043585662,LAP2,40.605104,-80.061551
1,10,12/31/13,9:20,1.032012,1.101719557,LAP2,40.940856,-80.902297
3,8,12/19/13,2:38,2.737826,1.617551662,LAP2,41.122195,-80.597651
3,6,12/21/13,8:38,7.054802,1.482651599,LAP2,41.088805,-80.651918
3,14,12/10/13,8:20,9.288758,3.23537009,LAP2,41.141569,-80.833456
1,13,12/11/13,11:46,2.616449,1.212253416,LAP2,40.697587,-80.44851
3,3,12/7/13,23:12,8.237042,2.636005928,LAP1,40.82405,-80.70807
3,8,12/21/13,2:32,11.070566,2.834852602,LAP2,41.122195,-80.597651
2,11,12/29/13,19:09,6.948957,2.040597674,LAP2,40.782878,-80.527821
3,11,12/21/13,11:41,9.662236,2.943841179,LAP2,40.782878,-80.527821
1,13,12/2/13,8:05,8.847045,3.591164741,LAP2,40.697587,-80.44851
1,11,12/12/13,19:57,5.578754,2.9058443,LAP2,40.782878,-80.527821
1,11,12/15/13,10:00,13.317814,2.682537004,LAP2,40.782878,-80.527821
1,7,12/18/13,9:05,7.79453,2.632192432,LAP2,41.197179,-80.218578
2,4,12/16/13,6:28,1.834872,1.342049582,LAP1,41.237692,-80.129426
2,4,12/17/13,13:20,0.702407,0.423043285,LAP1,41.237692,-80.129426
1,4,12/3/13,4:38,1.015015,1.516566706,LAP1,41.237692,-80.129426
3,5,12/19/13,2:20,2.307328,1.606449065,LAP1,40.932256,-80.388139
2,5,12/11/13,6:05,16.278434,5.120065148,LAP1,40.932256,-80.388139
3,12,12/14/13,15:11,0.085584,1.88745293,LAP2,40.666304,-80.69382
3,2,12/14/13,7:37,0.201719,1.22002747,LAP1,40.476938,-80.381297
1,7,12/3/13,13:30,1.646702,1.830374481,LAP2,41.197179,-80.218578
3,2,12/23/13,8:40,1.44767,0.798589754,LAP1,40.476938,-80.381297
3,4,12/21/13,10:33,1.606582,2.265895949,LAP1,41.237692,-80.129426
1,12,12/20/13,16:20,9.932505,3.497214847,LAP2,40.666304,-80.69382
3,3,12/29/13,2:28,3.33729,1.001217452,LAP1,40.82405,-80.70807
1,7,12/22/13,2:47,1.908485,2.003633183,LAP2,41.197179,-80.218578
3,9,12/3/13,11:27,12.601243,2.654657769,LAP2,40.605104,-80.061551
2,6,12/10/13,5:10,0.889035,1.24330906,LAP2,41.088805,-80.651918
3,2,12/5/13,8:37,1.356516,1.308887438,LAP1,40.476938,-80.381297
2,14,12/4/13,9:58,1.518376,0.523762467,LAP2,41.141569,-80.833456
3,6,12/16/13,23:13,2.863881,0.880165967,LAP2,41.088805,-80.651918
1,6,12/19/13,19:20,10.076045,3.822258303,LAP2,41.088805,-80.651918
1,8,12/29/13,3:07,11.423103,4.262059704,LAP2,41.122195,-80.597651
2,13,12/4/13,17:44,2.096381,1.698515615,LAP2,40.697587,-80.44851
2,5,12/21/13,1:52,3.33934,2.328631813,LAP1,40.932256,-80.388139
2,11,12/21/13,9:10,1.954544,0.66260551,LAP2,40.782878,-80.527821
2,6,12/20/13,14:20,8.827371,2.550589027,LAP2,41.088805,-80.651918
3,10,12/23/13,14:05,8.1414,2.643888217,LAP2,40.940856,-80.902297
1,10,12/14/13,11:17,11.639177,2.822251772,LAP2,40.940856,-80.902297
1,2,12/3/13,21:02,2.00205,1.367594609,LAP1,40.476938,-80.381297
3,4,12/12/13,7:25,3.637218,2.184986847,LAP1,41.237692,-80.129426
3,2,12/14/13,14:42,3.447553,1.698674776,LAP1,40.476938,-80.381297
2,7,12/27/13,2:23,4.320779,1.450953381,LAP2,41.197179,-80.218578
1,5,12/11/13,12:06,2.615378,2.055125968,LAP1,40.932256,-80.388139
1,5,12/19/13,19:06,1.949814,0.402180334,LAP1,40.932256,-80.388139
2,4,12/19/13,21:27,7.976967,2.773732308,LAP1,41.237692,-80.129426
2,14,12/31/13,14:32,8.505314,3.113690292,LAP2,41.141569,-80.833456
3,11,12/23/13,14:35,4.180322,1.350414726,LAP2,40.782878,-80.527821
3,3,12/13/13,17:04,0.543107,1.774777363,LAP1,40.82405,-80.70807
2,14,12/23/13,12:04,5.658378,2.440858296,LAP2,41.141569,-80.833456
2,13,12/12/13,3:05,4.564194,2.694419147,LAP2,40.697587,-80.44851
2,12,12/20/13,21:24,0.044484,1.287853423,LAP2,40.666304,-80.69382
2,14,12/18/13,4:02,3.029713,2.431794305,LAP2,41.141569,-80.833456
1,3,12/31/13,16:46,0.301607,1.211163143,LAP1,40.82405,-80.70807
2,14,12/23/13,22:31,7.011651,3.016027036,LAP2,41.141569,-80.833456
3,8,12/2/13,9:17,6.501456,1.364305387,LAP2,41.122195,-80.597651
1,9,12/4/13,4:30,2.421025,1.715543595,LAP2,40.605104,-80.061551
2,3,12/25/13,1:34,7.396102,1.854817967,LAP1,40.82405,-80.70807
2,5,12/24/13,6:49,4.522486,1.116754447,LAP1,40.932256,-80.388139
3,7,12/23/13,5:59,2.467738,2.093109115,LAP2,41.197179,-80.218578
2,12,12/28/13,5:42,0.650391,0.522304771,LAP2,40.666304,-80.69382
2,6,12/17/13,12:42,7.221035,3.121939442,LAP2,41.088805,-80.651918
1,10,12/31/13,4:02,4.272854,1.658826455,LAP2,40.940856,-80.902297
2,3,12/3/13,17:33,0.373175,1.049137161,LAP1,40.82405,-80.70807
3,5,12/4/13,8:59,2.596656,0.714025188,LAP1,40.932256,-80.388139
2,13,12/19/13,20:24,3.884366,1.471566382,LAP2,40.697587,-80.44851
3,8,12/8/13,18:22,4.244618,1.573058605,LAP2,41.122195,-80.597651
2,10,12/30/13,5:58,1.850406,1.620102495,LAP2,40.940856,-80.902297
2,6,12/30/13,3:32,5.188806,1.41462715,LAP2,41.088805,-80.651918
2,2,12/7/13,5:32,7.032134,1.938143282,LAP1,40.476938,-80.381297
2,3,12/22/13,12:56,0.414478,2.025365296,LAP1,40.82405,-80.70807
1,2,12/21/13,5:42,4.242131,2.046147266,LAP1,40.476938,-80.381297
1,12,12/8/13,5:19,5.797678,2.238823156,LAP2,40.666304,-80.69382
2,6,12/16/13,13:23,7.27322,2.87410808,LAP2,41.088805,-80.651918
1,12,12/23/13,21:11,0.778972,1.752390285,LAP2,40.666304,-80.69382
2,13,12/28/13,11:59,1.140895,0.785248542,LAP2,40.697587,-80.44851
1,3,12/16/13,13:18,7.726951,2.832749153,LAP1,40.82405,-80.70807
3,1,12/29/13,23:44,2.889158,1.439999286,LAP1,40.759591,-80.892775
3,12,12/28/13,23:25,1.659748,0.516011015,LAP2,40.666304,-80.69382
2,13,12/16/13,9:06,0.391866,0.434693078,LAP2,40.697587,-80.44851
1,2,12/9/13,17:16,11.774797,3.308830766,LAP1,40.476938,-80.381297
2,1,12/11/13,20:21,2.519287,1.161810977,LAP1,40.759591,-80.892775
3,9,12/7/13,17:04,7.304814,2.93008534,LAP2,40.605104,-80.061551
2,6,12/31/13,16:54,3.726204,0.934147823,LAP2,41.088805,-80.651918
3,11,12/29/13,5:33,3.472732,2.302482604,LAP2,40.782878,-80.527821
2,1,12/12/13,18:01,1.989684,0.427618855,LAP1,40.759591,-80.892775
3,6,12/21/13,13:49,2.691279,1.987868163,LAP2,41.088805,-80.651918
1,5,12/5/13,15:50,7.340905,2.530219284,LAP1,40.932256,-80.388139
3,14,12/12/13,10:37,1.436414,1.217505107,LAP2,41.141569,-80.833456
1,7,12/3/13,9:44,4.499506,1.138878888,LAP2,41.197179,-80.218578
1,11,12/11/13,11:00,2.551987,0.570767761,LAP2,40.782878,-80.527821
1,3,12/24/13,9:18,9.775022,2.918554744,LAP1,40.82405,-80.70807
3,7,12/26/13,10:01,3.705924,1.125261699,LAP2,41.197179,-80.218578
1,9,12/18/13,21:22,3.038029,1.963817063,LAP2,40.605104,-80.061551
1,13,12/14/13,5:29,1.18802,1.067355037,LAP2,40.697587,-80.44851
2,13,12/31/13,6:48,0.185313,2.021431187,LAP2,40.697587,-80.44851
3,2,12/29/13,15:51,1.735657,2.317508771,LAP1,40.476938,-80.381297
3,12,12/2/13,5:18,4.286774,1.743803359,LAP2,40.666304,-80.69382
3,4,12/28/13,21:32,4.745338,2.677175996,LAP1,41.237692,-80.129426
2,10,12/6/13,11:27,8.171201,1.844684093,LAP2,40.940856,-80.902297
1,4,12/15/13,7:58,3.297084,2.086518806,LAP1,41.237692,-80.129426
1,7,12/30/13,8:54,2.069878,0.84451047,LAP2,41.197179,-80.218578
1,4,12/26/13,6:10,4.014053,1.004538448,LAP1,41.237692,-80.129426
1,2,12/26/13,5:35,0.547927,1.539211244,LAP1,40.476938,-80.381297
2,8,12/22/13,5:34,2.477707,1.613429806,LAP2,41.122195,-80.597651
3,9,12/27/13,3:19,8.090394,2.11009021,LAP2,40.605104,-80.061551
2,10,12/3/13,1:07,0.806582,1.181744534,LAP2,40.940856,-80.902297
3,3,12/28/13,3:46,2.659166,2.494821035,LAP1,40.82405,-80.70807
1,11,12/29/13,12:29,7.410209,2.790081114,LAP2,40.782878,-80.527821
3,14,12/26/13,8:41,10.000212,2.0197319,LAP2,41.141569,-80.833456
1,1,12/23/13,17:30,7.476846,2.466733571,LAP1,40.759591,-80.892775
2,13,12/8/13,10:06,7.307327,2.608983966,LAP2,40.697587,-80.44851
1,2,12/22/13,18:46,1.730529,1.269261715,LAP1,40.476938,-80.381297
3,1,12/8/13,15:40,6.438677,2.102745401,LAP1,40.759591,-80.892775
3,9,12/31/13,9:59,4.980236,1.789945495,LAP2,40.605104,-80.061551
2,6,12/12/13,13:56,2.532346,1.36411035,LAP2,41.088805,-80.651918
1,11,12/25/13,11:20,6.258725,2.361015576,LAP2,40.782878,-80.527821
1,9,12/28/13,14:44,2.198253,0.962807959,LAP2,40.605104,-80.061551
2,9,12/6/13,13:30,6.167105,3.02105587,LAP2,40.605104,-80.061551
3,6,12/23/13,19:45,10.135838,2.273814822,LAP2,41.088805,-80.651918
3,5,12/18/13,19:20,8.387182,2.678844759,LAP1,40.932256,-80.388139
2,11,12/6/13,11:09,5.333569,2.15640271,LAP2,40.782878,-80.527821
1,8,12/6/13,17:22,4.970953,2.825798429,LAP2,41.122195,-80.597651
3,9,12/31/13,23:15,3.923412,2.162438321,LAP2,40.605104,-80.061551
1,9,12/6/13,12:52,4.62399,2.864997815,LAP2,40.605104,-80.061551
3,6,12/7/13,13:41,0.528276,1.821094906,LAP2,41.088805,-80.651918
2,6,12/9/13,10:58,1.961552,2.310950955,LAP2,41.088805,-80.651918
3,9,12/5/13,21:25,2.052026,1.194058668,LAP2,40.605104,-80.061551
3,6,12/3/13,5:58,5.972853,2.72113133,LAP2,41.088805,-80.651918
1,12,12/13/13,17:59,7.155227,2.988005767,LAP2,40.666304,-80.69382
2,11,12/29/13,7:02,3.822288,2.353366062,LAP2,40.782878,-80.527821
1,14,12/20/13,1:26,5.994212,1.973550583,LAP2,41.141569,-80.833456
3,7,12/13/13,15:34,9.539596,3.421930266,LAP2,41.197179,-80.218578
2,11,12/10/13,11:16,15.931189,4.80110915,LAP2,40.782878,-80.527821
3,3,12/14/13,21:41,5.53941,1.566598888,LAP1,40.82405,-80.70807
3,13,12/17/13,15:45,6.87073,3.150646912,LAP2,40.697587,-80.44851
2,7,12/25/13,12:33,5.321311,2.599819874,LAP2,41.197179,-80.218578
2,11,12/17/13,2:25,9.016692,3.02315313,LAP2,40.782878,-80.527821
2,13,12/20/13,10:21,8.74826,2.554220185,LAP2,40.697587,-80.44851
3,7,12/18/13,11:09,5.614489,2.143330059,LAP2,41.197179,-80.218578
2,2,12/18/13,12:19,6.236932,2.019908433,LAP1,40.476938,-80.381297
3,8,12/23/13,21:12,2.725078,0.675335684,LAP2,41.122195,-80.597651
2,8,12/29/13,11:23,1.732718,0.462580626,LAP2,41.122195,-80.597651
2,4,12/29/13,8:55,3.041738,1.990507837,LAP1,41.237692,-80.129426
1,4,12/5/13,13:53,7.574827,2.753237853,LAP1,41.237692,-80.129426
2,13,12/31/13,21:19,8.823115,2.91152578,LAP2,40.697587,-80.44851
1,2,12/19/13,7:27,2.814676,0.971551888,LAP1,40.476938,-80.381297
3,8,12/22/13,6:13,16.963693,4.705088286,LAP2,41.122195,-80.597651
2,4,12/10/13,5:02,12.721257,3.858081292,LAP1,41.237692,-80.129426
1,12,12/28/13,19:15,3.906051,1.991052716,LAP2,40.666304,-80.69382
1,7,12/1/13,19:28,5.490303,3.077237428,LAP2,41.197179,-80.218578
1,7,12/22/13,13:55,5.116693,1.516731651,LAP2,41.197179,-80.218578
1,10,12/22/13,11:36,9.49552,2.847990551,LAP2,40.940856,-80.902297
1,11,12/4/13,1:13,0.219754,0.320364078,LAP2,40.782878,-80.527821
3,13,12/31/13,12:57,8.94814,2.163290018,LAP2,40.697587,-80.44851
2,10,12/25/13,8:19,7.954777,3.034211186,LAP2,40.940856,-80.902297
1,13,12/22/13,4:39,4.063312,1.955454251,LAP2,40.697587,-80.44851
2,1,12/15/13,4:54,3.323414,1.202409111,LAP1,40.759591,-80.892775
1,5,12/8/13,7:33,4.983705,2.814892456,LAP1,40.932256,-80.388139
2,4,12/3/13,2:30,2.331869,2.182578725,LAP1,41.237692,-80.129426
2,1,12/3/13,2:28,0.006985,1.799254393,LAP1,40.759591,-80.892775
2,13,12/3/13,5:40,2.644096,2.143475349,LAP2,40.697587,-80.44851
2,12,12/17/13,17:56,13.255614,3.588322415,LAP2,40.666304,-80.69382
1,6,12/14/13,20:29,1.42155,0.866241441,LAP2,41.088805,-80.651918
2,5,12/20/13,17:27,1.369503,2.090946904,LAP1,40.932256,-80.388139
1,14,12/16/13,8:29,10.839609,3.057811268,LAP2,41.141569,-80.833456
2,2,12/28/13,15:54,13.185759,4.542242265,LAP1,40.476938,-80.381297
3,1,12/20/13,13:20,2.738077,0.610741277,LAP1,40.759591,-80.892775
2,12,12/15/13,20:31,6.369281,2.33079315,LAP2,40.666304,-80.69382
1,9,12/16/13,23:52,0.329023,1.124295222,LAP2,40.605104,-80.061551
3,2,12/15/13,7:20,3.423755,2.182801472,LAP1,40.476938,-80.381297
1,5,12/28/13,12:29,2.079156,1.654515897,LAP1,40.932256,-80.388139
1,11,12/14/13,14:57,8.145908,1.631007803,LAP2,40.782878,-80.527821
2,8,12/14/13,15:09,1.7291,0.832682817,LAP2,41.122195,-80.597651
3,11,12/22/13,23:36,11.636623,3.911460049,LAP2,40.782878,-80.527821
1,9,12/1/13,21:01,10.043768,2.44882474,LAP2,40.605104,-80.061551
2,9,12/27/13,8:22,2.84732,0.759145727,LAP2,40.605104,-80.061551
3,8,12/14/13,12:35,8.908784,3.759466286,LAP2,41.122195,-80.597651
2,13,12/4/13,8:00,0.364296,0.986257785,LAP2,40.697587,-80.44851
2,6,12/28/13,16:29,8.974568,2.521191125,LAP2,41.088805,-80.651918
3,11,12/3/13,2:30,4.53005,0.974317235,LAP2,40.782878,-80.527821
3,10,12/4/13,2:25,2.565254,0.680095931,LAP2,40.940856,-80.902297
1,8,12/18/13,20:53,3.204237,2.417696245,LAP2,41.122195,-80.597651
2,8,12/25/13,15:24,4.923243,1.803134025,LAP2,41.122195,-80.597651
3,1,12/23/13,19:08,0.234515,0.581903222,LAP1,40.759591,-80.892775
3,13,12/15/13,1:48,3.670208,2.515490341,LAP2,40.697587,-80.44851
3,3,12/24/13,2:05,5.64881,1.782009224,LAP1,40.82405,-80.70807
3,13,12/2/13,5:54,7.016412,2.656617402,LAP2,40.697587,-80.44851
3,3,12/31/13,11:34,2.08521,1.27184043,LAP1,40.82405,-80.70807
3,7,12/25/13,10:08,0.465169,1.568285568,LAP2,41.197179,-80.218578
1,5,12/16/13,9:03,9.522337,2.425804028,LAP1,40.932256,-80.388139
2,11,12/19/13,1:40,7.763225,2.668469586,LAP2,40.782878,-80.527821
2,13,12/1/13,10:06,0.028082,0.31345005,LAP2,40.697587,-80.44851
2,9,12/27/13,6:03,8.941191,2.007119127,LAP2,40.605104,-80.061551
3,8,12/20/13,15:53,0.673365,0.672625252,LAP2,41.122195,-80.597651
3,2,12/8/13,7:15,6.859676,3.247462068,LAP1,40.476938,-80.381297
2,11,12/28/13,1:31,11.25334,2.773485733,LAP2,40.782878,-80.527821
1,1,12/23/13,17:52,2.383909,1.553766592,LAP1,40.759591,-80.892775
2,5,12/8/13,4:40,4.207543,2.667156276,LAP1,40.932256,-80.388139
2,11,12/31/13,17:46,3.74689,1.689851479,LAP2,40.782878,-80.527821
2,3,12/4/13,3:41,11.22027,3.451219244,LAP1,40.82405,-80.70807
2,1,12/4/13,15:14,1.202319,1.507415453,LAP1,40.759591,-80.892775
3,10,12/15/13,3:27,25.138442,5.926587246,LAP2,40.940856,-80.902297
2,13,12/21/13,11:41,12.039249,3.48747809,LAP2,40.697587,-80.44851
3,13,12/10/13,10:11,6.698479,3.234726137,LAP2,40.697587,-80.44851
3,6,12/4/13,2:06,8.132576,2.840725552,LAP2,41.088805,-80.651918
3,5,12/3/13,23:58,0.559541,1.152779462,LAP1,40.932256,-80.388139
3,14,12/27/13,19:19,4.516832,1.794729003,LAP2,41.141569,-80.833456
3,5,12/23/13,2:42,7.47038,3.062433846,LAP1,40.932256,-80.388139
3,11,12/22/13,21:40,1.43684,1.227744388,LAP2,40.782878,-80.527821
1,9,12/26/13,8:02,1.451117,1.736082137,LAP2,40.605104,-80.061551
2,8,12/5/13,19:53,4.168021,1.352441007,LAP2,41.122195,-80.597651
2,11,12/2/13,4:03,10.116965,2.065270273,LAP2,40.782878,-80.527821
3,14,12/22/13,18:12,6.683502,3.126923833,LAP2,41.141569,-80.833456
3,2,12/12/13,9:34,1.933453,1.833923295,LAP1,40.476938,-80.381297
2,13,12/5/13,13:20,8.835557,2.835267232,LAP2,40.697587,-80.44851
3,8,12/19/13,12:16,5.431055,3.036667826,LAP2,41.122195,-80.597651
2,6,12/22/13,21:40,14.020915,3.568937442,LAP2,41.088805,-80.651918
1,8,12/5/13,8:01,5.277616,2.891436815,LAP2,41.122195,-80.597651
2,2,12/26/13,2:22,6.068195,1.799138854,LAP1,40.476938,-80.381297
1,13,12/22/13,10:32,8.490875,3.330621743,LAP2,40.697587,-80.44851
1,5,12/5/13,20:51,0.662311,0.292029748,LAP1,40.932256,-80.388139
1,13,12/21/13,10:36,0.876859,1.364933512,LAP2,40.697587,-80.44851
3,11,12/12/13,12:47,15.295106,4.095299496,LAP2,40.782878,-80.527821
1,4,12/3/13,6:03,9.3363,3.407109488,LAP1,41.237692,-80.129426
1,13,12/25/13,3:06,3.567106,0.791523194,LAP2,40.697587,-80.44851
2,1,12/5/13,15:05,0.537192,1.30444066,LAP1,40.759591,-80.892775
1,12,12/27/13,6:11,5.45613,1.234587792,LAP2,40.666304,-80.69382
2,7,12/6/13,10:00,1.348751,0.403080881,LAP2,41.197179,-80.218578
1,1,12/22/13,1:37,2.675054,2.090174992,LAP1,40.759591,-80.892775
1,5,12/7/13,22:21,6.130648,2.55508159,LAP1,40.932256,-80.388139
1,6,12/22/13,13:43,1.498391,2.216744816,LAP2,41.088805,-80.651918
1,8,12/15/13,5:10,3.032382,0.922879959,LAP2,41.122195,-80.597651
3,14,12/13/13,12:59,9.221953,3.828241028,LAP2,41.141569,-80.833456
1,3,12/12/13,7:54,10.605209,2.236875194,LAP1,40.82405,-80.70807
2,11,12/16/13,2:15,9.715873,3.514944548,LAP2,40.782878,-80.527821
3,6,12/10/13,7:12,0.355157,0.131645306,LAP2,41.088805,-80.651918
3,6,12/5/13,21:36,0.542411,0.369364127,LAP2,41.088805,-80.651918
2,4,12/30/13,13:42,7.992673,2.783080582,LAP1,41.237692,-80.129426
3,3,12/23/13,14:18,6.122285,1.984230091,LAP1,40.82405,-80.70807
3,3,12/22/13,15:43,0.455338,0.614786707,LAP1,40.82405,-80.70807
1,7,12/3/13,3:52,6.700553,1.504574764,LAP2,41.197179,-80.218578
2,8,12/3/13,9:09,6.646016,1.797899718,LAP2,41.122195,-80.597651
3,2,12/10/13,5:13,6.815725,2.027115418,LAP1,40.476938,-80.381297
3,7,12/13/13,9:00,2.076699,1.784313373,LAP2,41.197179,-80.218578
1,1,12/24/13,22:57,3.075091,1.326029393,LAP1,40.759591,-80.892775
3,1,12/18/13,1:27,6.693406,2.456401927,LAP1,40.759591,-80.892775
2,11,12/11/13,17:43,0.436675,1.732718114,LAP2,40.782878,-80.527821
2,12,12/21/13,7:28,2.752337,1.226095311,LAP2,40.666304,-80.69382
1,7,12/7/13,23:16,10.007451,3.983977441,LAP2,41.197179,-80.218578
2,7,12/16/13,4:49,1.032165,1.127678164,LAP2,41.197179,-80.218578
1,13,12/27/13,18:22,3.202595,0.731221036,LAP2,40.697587,-80.44851
1,10,12/13/13,20:18,9.756133,3.294073871,LAP2,40.940856,-80.902297
1,11,12/12/13,5:35,6.177967,1.98258278,LAP2,40.782878,-80.527821
1,8,12/19/13,2:20,8.323673,2.562674326,LAP2,41.122195,-80.597651
2,8,12/13/13,8:20,6.414108,2.701570489,LAP2,41.122195,-80.597651
1,8,12/8/13,10:05,11.247077,3.802793956,LAP2,41.122195,-80.597651
2,10,12/1/13,7:04,2.187326,0.737781001,LAP2,40.940856,-80.902297
1,4,12/13/13,15:40,9.176583,2.039415026,LAP1,41.237692,-80.129426
